"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"D10","SMD_DO214AC_SMC","-79.5mm","128.5mm","-79.5mm","128.5mm","-79.5mm","125.1mm","T","90.00","D_TVS_UNI"
"L1P_1","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-82.9mm","97.3mm","-82.9mm","97.3mm","-82.9mm","102.275mm","T","270.00","SLC1480-201MLD"
"L1P_2","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-69.4mm","97.3mm","-69.4mm","97.3mm","-69.4mm","102.275mm","T","270.00","SLC1480-201MLD"
"L1P_3","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-55.9mm","97.3mm","-55.9mm","97.3mm","-55.9mm","102.275mm","T","270.00","SLC1480-201MLD"
"Q1P_1","SMD_SON127P615X520X100-8N","-86.7mm","119.8mm","-86.7mm","119.8mm","-88.605mm","117.05mm","T","90.00","AP1RA03GMT-3"
"Q1P_2","SMD_SON127P615X520X100-8N","-73.2mm","119.8mm","-73.2mm","119.8mm","-75.105mm","117.05mm","T","90.00","AP1RA03GMT-3"
"Q1P_3","SMD_SON127P615X520X100-8N","-59.7mm","119.8002mm","-59.7mm","119.8002mm","-61.605mm","117.0502mm","T","90.00","AP1RA03GMT-3"
"Q2P_1","SMD_SON127P615X520X100-8N","-85.9mm","113.2mm","-85.9mm","113.2mm","-83.15mm","111.295mm","T","180.00","AP1RA03GMT-3"
"Q2P_2","SMD_SON127P615X520X100-8N","-72.4mm","113.2mm","-72.4mm","113.2mm","-69.65mm","111.295mm","T","180.00","AP1RA03GMT-3"
"Q2P_3","SMD_SON127P615X520X100-8N","-58.9002mm","107.4mm","-58.9002mm","107.4mm","-56.1502mm","105.495mm","T","180.00","AP1RA03GMT-3"
"Q3P_1","SMD_SON127P615X520X100-8N","-85.9mm","107.4mm","-85.9mm","107.4mm","-83.15mm","105.495mm","T","180.00","AP1RA03GMT-3"
"Q3P_2","SMD_SON127P615X520X100-8N","-72.4002mm","107.4mm","-72.4002mm","107.4mm","-69.6502mm","105.495mm","T","180.00","AP1RA03GMT-3"
"Q3P_3","SMD_SON127P615X520X100-8N","-58.9002mm","113.2mm","-58.9002mm","113.2mm","-56.1502mm","111.295mm","T","180.00","AP1RA03GMT-3"
"R23","SMD_0603_RESC1608X55N","-8.6mm","119.5mm","-8.6mm","119.5mm","-8.6mm","120.3mm","T","270.00","10k"
"R26","SMD_1206_RESC3216X180N","-3.2001mm","132.2999mm","-3.2001mm","132.2999mm","-4.7001mm","132.2999mm","T","360.00","2"
"R28","SMD_1206_RESC3216X180N","-30.9mm","131.2mm","-30.9mm","131.2mm","-30.9mm","129.7mm","T","90.00","100"
"R29","SMD_0603_RESC1608X55N","-4.2mm","97.6mm","-4.2mm","97.6mm","-4.2mm","98.4mm","T","270.00","10"
"U1P_1","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","-80mm","115.7mm","-80mm","115.7mm","-81.4mm","116.375mm","T","360.00","LTC 4449"
"U1P_2","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","-66.5mm","115.7mm","-66.5mm","115.7mm","-67.9mm","116.375mm","T","360.00","LTC 4449"
"U1P_3","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","-53mm","115.7mm","-53mm","115.7mm","-54.4mm","116.375mm","T","360.00","LTC 4449"
"U2","SMD_SOIC127P602X173-8N","-29.9995mm","113.1001mm","-29.9995mm","113.1001mm","-27.1995mm","111.1951mm","T","180.00","(OPT) LM7805"
"U4","SMD_TO254P1524X483-3_4N_D2PAK","-30mm","113.65mm","-30mm","115.5mm","-32.54mm","109.15mm","T","90.00","(OPT) L7805CD2T-TR"
"U5","SMD_TO229P991X239-4AN_DPAK","-29.9995mm","112.9501mm","-29.9995mm","113.8501mm","-32.2895mm","109.7001mm","T","90.00","L78M05CDT-TR"
"U6","SMD_SOIC127P602X173-8N","-2.5mm","109.6mm","-2.5mm","109.6mm","-4.405mm","106.8mm","T","90.00","BD18KA5WF"
"U7","SMD_SOIC127P602X173-8N","-2.5499mm","120.5999mm","-2.5499mm","120.5999mm","-4.4549mm","117.7999mm","T","90.00","BD33KA5WF"
"J4","PTH_CON_WR-MRC4-6P_S","-68.5mm","129mm","-68.5mm","129mm","-64.3mm","126.25mm","T","180.00","CON_2ROWS_6PINS_1"
"Y1","SMD_HC49_XTAL1140X480X420N","-21.6mm","119.5mm","-21.6mm","119.5mm","-21.6mm","124.15mm","T","270.00","Q4.000 MHz HC-49SM SMD"
"C8P_1","SMD_1210_CAPC3225X279N","-79.8mm","113mm","-79.8mm","113mm","-78.3mm","113mm","T","180.00","220uF"
"C8P_2","SMD_1210_CAPC3225X279N","-65.1001mm","109.7999mm","-65.1001mm","109.7999mm","-63.6001mm","109.7999mm","T","180.00","220uF"
"C8P_3","SMD_1210_CAPC3225X279N","-52.8mm","113mm","-52.8mm","113mm","-51.3mm","113mm","T","180.00","220uF"
"C16","SMD_1210_CAPC3225X279N","-2.5mm","115.1mm","-2.5mm","115.1mm","-4mm","115.1mm","T","0.00","220uF"
"J1","SIP5_PGM_TOP","-7.575mm","102.3mm","-12.65mm","102.3mm","-12.65mm","102.3mm","T","360.00","(OPT) CON PROGRAM"
"R14","SMD_0603_RESC1608X55N","-22mm","100.8mm","-22mm","100.8mm","-22mm","100mm","T","90.00","(OPT)47"
"C1P_4","SMD_0603_CAPC1608X95N","-36.4mm","116.8mm","-36.4mm","116.8mm","-36.4mm","116mm","T","90.00","10uF/16V"
"C2P_4","SMD_0402_CAPC1005X90N","-36.4mm","112.7mm","-36.4mm","112.7mm","-36.4mm","113.15mm","T","270.00","(OPT)1uF/16V"
"C3P_4","SMD_0603_CAPC1608X95N","-41.8mm","117.6mm","-41.8mm","117.6mm","-41mm","117.6mm","T","180.00","100nF/50V"
"C4P_4","SMD_1210_CAPC3225X279N","-38.5mm","120.7mm","-38.5mm","120.7mm","-38.5mm","122.2mm","T","270.00","100uF"
"C5P_4","SMD_1210_CAPC3225X279N","-41.7mm","120.7mm","-41.7mm","120.7mm","-41.7mm","122.2mm","T","270.00","100uF"
"C6P_4","SMD_1210_CAPC3225X279N","-39.3001mm","112.9999mm","-39.3001mm","112.9999mm","-37.8001mm","112.9999mm","T","180.00","220uF"
"C7P_4","SMD_1210_CAPC3225X279N","-38.1mm","109.8mm","-38.1mm","109.8mm","-36.6mm","109.8mm","T","180.00","220uF"
"C8P_4","SMD_1210_CAPC3225X279N","-38.1001mm","106.5999mm","-38.1001mm","106.5999mm","-36.6001mm","106.5999mm","T","180.00","220uF"
"C12_1","SMD_0603_CAPC1608X80N","-63.2001mm","52.5999mm","-63.2001mm","52.5999mm","-64.0001mm","52.5999mm","T","360.00","470nF"
"C12_2","SMD_0603_CAPC1608X80N","-23.2mm","11mm","-23.2mm","11mm","-24mm","11mm","T","360.00","470nF"
"C12_3","SMD_0603_CAPC1608X80N","-23.2mm","74.2mm","-23.2mm","74.2mm","-24mm","74.2mm","T","360.00","470nF"
"C12_4","SMD_0603_CAPC1608X80N","-26.7999mm","72.5995mm","-26.7999mm","72.5995mm","-25.9999mm","72.5995mm","T","180.00","470nF"
"C12_5","SMD_0603_CAPC1608X80N","-23.2mm","39.0002mm","-23.2mm","39.0002mm","-24mm","39.0002mm","T","360.00","470nF"
"C12_6","SMD_0603_CAPC1608X80N","-43.2001mm","12.5999mm","-43.2001mm","12.5999mm","-44.0001mm","12.5999mm","T","360.00","470nF"
"C12_7","SMD_0603_CAPC1608X80N","-23.2mm","31.0002mm","-23.2mm","31.0002mm","-24mm","31.0002mm","T","360.00","470nF"
"C12_8","SMD_0603_CAPC1608X80N","-23.2mm","55.8002mm","-23.2mm","55.8002mm","-24mm","55.8002mm","T","360.00","470nF"
"C12_9","SMD_0603_CAPC1608X80N","-46.8mm","11mm","-46.8mm","11mm","-46mm","11mm","T","180.00","470nF"
"C12_10","SMD_0603_CAPC1608X80N","-46.8mm","19mm","-46.8mm","19mm","-46mm","19mm","T","180.00","470nF"
"C12_11","SMD_0603_CAPC1608X80N","-46.7999mm","37.4001mm","-46.7999mm","37.4001mm","-45.9999mm","37.4001mm","T","180.00","470nF"
"C12_12","SMD_0603_CAPC1608X80N","-23.2mm","59.0002mm","-23.2mm","59.0002mm","-24mm","59.0002mm","T","360.00","470nF"
"C12_13","SMD_0603_CAPC1608X80N","-66.7999mm","51.0001mm","-66.7999mm","51.0001mm","-65.9999mm","51.0001mm","T","180.00","470nF"
"C12_14","SMD_0603_CAPC1608X80N","-66.7999mm","59.0001mm","-66.7999mm","59.0001mm","-65.9999mm","59.0001mm","T","180.00","470nF"
"C12_15","SMD_0603_CAPC1608X80N","-63.2001mm","12.6mm","-63.2001mm","12.6mm","-64.0001mm","12.6mm","T","360.00","470nF"
"C12_16","SMD_0603_CAPC1608X80N","-43.2001mm","30.9999mm","-43.2001mm","30.9999mm","-44.0001mm","30.9999mm","T","360.00","470nF"
"C13_1","SMD_0603_CAPC1608X80N","-63.2001mm","54.1999mm","-63.2001mm","54.1999mm","-64.0001mm","54.1999mm","T","360.00","470nF"
"C13_2","SMD_0603_CAPC1608X80N","-23.2mm","79mm","-23.2mm","79mm","-24mm","79mm","T","360.00","470nF"
"C13_3","SMD_0603_CAPC1608X80N","-23.2mm","72.6mm","-23.2mm","72.6mm","-24mm","72.6mm","T","360.00","470nF"
"C13_4","SMD_0603_CAPC1608X80N","-26.7999mm","74.1995mm","-26.7999mm","74.1995mm","-25.9999mm","74.1995mm","T","180.00","470nF"
"C13_5","SMD_0603_CAPC1608X80N","-46.8mm","15.8mm","-46.8mm","15.8mm","-46mm","15.8mm","T","180.00","470nF"
"C13_6","SMD_0603_CAPC1608X80N","-23.2mm","32.6002mm","-23.2mm","32.6002mm","-24mm","32.6002mm","T","360.00","470nF"
"C13_7","SMD_0603_CAPC1608X80N","-23.1999mm","19.0001mm","-23.1999mm","19.0001mm","-23.9999mm","19.0001mm","T","360.00","470nF"
"C13_8","SMD_0603_CAPC1608X80N","-26.8001mm","58.9997mm","-26.8001mm","58.9997mm","-26.0001mm","58.9997mm","T","180.00","470nF"
"C13_9","SMD_0603_CAPC1608X80N","-63.2001mm","14.2mm","-63.2001mm","14.2mm","-64.0001mm","14.2mm","T","360.00","470nF"
"C13_10","SMD_0603_CAPC1608X80N","-46.7999mm","31.0001mm","-46.7999mm","31.0001mm","-45.9999mm","31.0001mm","T","180.00","470nF"
"C13_11","SMD_0603_CAPC1608X80N","-26.8001mm","52.5997mm","-26.8001mm","52.5997mm","-26.0001mm","52.5997mm","T","180.00","470nF"
"C13_12","SMD_0603_CAPC1608X80N","-23.2mm","57.4002mm","-23.2mm","57.4002mm","-24mm","57.4002mm","T","360.00","470nF"
"C13_13","SMD_0603_CAPC1608X80N","-66.7999mm","52.6001mm","-66.7999mm","52.6001mm","-65.9999mm","52.6001mm","T","180.00","470nF"
"C13_14","SMD_0603_CAPC1608X80N","-66.8001mm","17.4mm","-66.8001mm","17.4mm","-66.0001mm","17.4mm","T","180.00","470nF"
"C13_15","SMD_0603_CAPC1608X80N","-63.2001mm","11mm","-63.2001mm","11mm","-64.0001mm","11mm","T","360.00","470nF"
"C13_16","SMD_0603_CAPC1608X80N","-43.2001mm","18.9999mm","-43.2001mm","18.9999mm","-44.0001mm","18.9999mm","T","360.00","470nF"
"C14_1","SMD_0603_CAPC1608X80N","-23.2mm","12.6mm","-23.2mm","12.6mm","-24mm","12.6mm","T","360.00","470nF"
"C14_2","SMD_0603_CAPC1608X80N","-23.2mm","77.4mm","-23.2mm","77.4mm","-24mm","77.4mm","T","360.00","470nF"
"C14_3","SMD_0603_CAPC1608X80N","-23.2mm","71mm","-23.2mm","71mm","-24mm","71mm","T","360.00","470nF"
"C14_4","SMD_0603_CAPC1608X80N","-26.7999mm","75.7995mm","-26.7999mm","75.7995mm","-25.9999mm","75.7995mm","T","180.00","470nF"
"C14_5","SMD_0603_CAPC1608X80N","-43.2001mm","35.7999mm","-43.2001mm","35.7999mm","-44.0001mm","35.7999mm","T","360.00","470nF"
"C14_6","SMD_0603_CAPC1608X80N","-46.7999mm","39.0001mm","-46.7999mm","39.0001mm","-45.9999mm","39.0001mm","T","180.00","470nF"
"C14_7","SMD_0603_CAPC1608X80N","-23.2mm","35.8002mm","-23.2mm","35.8002mm","-24mm","35.8002mm","T","360.00","470nF"
"C14_8","SMD_0603_CAPC1608X80N","-26.8001mm","50.9997mm","-26.8001mm","50.9997mm","-26.0001mm","50.9997mm","T","180.00","470nF"
"C14_9","SMD_0603_CAPC1608X80N","-46.8mm","12.6mm","-46.8mm","12.6mm","-46mm","12.6mm","T","180.00","470nF"
"C14_10","SMD_0603_CAPC1608X80N","-46.7999mm","32.6001mm","-46.7999mm","32.6001mm","-45.9999mm","32.6001mm","T","180.00","470nF"
"C14_11","SMD_0603_CAPC1608X80N","-26.8001mm","54.1997mm","-26.8001mm","54.1997mm","-26.0001mm","54.1997mm","T","180.00","470nF"
"C14_12","SMD_0603_CAPC1608X80N","-23.2mm","54.2002mm","-23.2mm","54.2002mm","-24mm","54.2002mm","T","360.00","470nF"
"C14_13","SMD_0603_CAPC1608X80N","-66.7999mm","54.2001mm","-66.7999mm","54.2001mm","-65.9999mm","54.2001mm","T","180.00","470nF"
"C14_14","SMD_0603_CAPC1608X80N","-66.8001mm","19mm","-66.8001mm","19mm","-66.0001mm","19mm","T","180.00","470nF"
"C14_15","SMD_0603_CAPC1608X80N","-43.2001mm","37.3999mm","-43.2001mm","37.3999mm","-44.0001mm","37.3999mm","T","360.00","470nF"
"C14_16","SMD_0603_CAPC1608X80N","-43.2001mm","17.3999mm","-43.2001mm","17.3999mm","-44.0001mm","17.3999mm","T","360.00","470nF"
"C15_1","SMD_0603_CAPC1608X80N","-63.2001mm","57.3999mm","-63.2001mm","57.3999mm","-64.0001mm","57.3999mm","T","360.00","470nF"
"C15_2","SMD_0603_CAPC1608X80N","-63.2001mm","58.9999mm","-63.2001mm","58.9999mm","-64.0001mm","58.9999mm","T","360.00","470nF"
"C15_3","SMD_0603_CAPC1608X80N","-63.2mm","51mm","-63.2mm","51mm","-64mm","51mm","T","360.00","470nF"
"C15_4","SMD_0603_CAPC1608X80N","-26.7999mm","77.3995mm","-26.7999mm","77.3995mm","-25.9999mm","77.3995mm","T","180.00","470nF"
"C15_5","SMD_0603_CAPC1608X80N","-23.2mm","34.2002mm","-23.2mm","34.2002mm","-24mm","34.2002mm","T","360.00","470nF"
"C15_6","SMD_0603_CAPC1608X80N","-46.8mm","14.2mm","-46.8mm","14.2mm","-46mm","14.2mm","T","180.00","470nF"
"C15_7","SMD_0603_CAPC1608X80N","-46.8mm","17.4mm","-46.8mm","17.4mm","-46mm","17.4mm","T","180.00","470nF"
"C15_8","SMD_0603_CAPC1608X80N","-23.2mm","15.8mm","-23.2mm","15.8mm","-24mm","15.8mm","T","360.00","470nF"
"C15_9","SMD_0603_CAPC1608X80N","-63.2001mm","17.4mm","-63.2001mm","17.4mm","-64.0001mm","17.4mm","T","360.00","470nF"
"C15_10","SMD_0603_CAPC1608X80N","-46.7999mm","34.2001mm","-46.7999mm","34.2001mm","-45.9999mm","34.2001mm","T","180.00","470nF"
"C15_11","SMD_0603_CAPC1608X80N","-26.8001mm","55.7997mm","-26.8001mm","55.7997mm","-26.0001mm","55.7997mm","T","180.00","470nF"
"C15_12","SMD_0603_CAPC1608X80N","-23.2mm","52.6002mm","-23.2mm","52.6002mm","-24mm","52.6002mm","T","360.00","470nF"
"C15_13","SMD_0603_CAPC1608X80N","-66.7999mm","55.8001mm","-66.7999mm","55.8001mm","-65.9999mm","55.8001mm","T","180.00","470nF"
"C15_14","SMD_0603_CAPC1608X80N","-63.2001mm","19mm","-63.2001mm","19mm","-64.0001mm","19mm","T","360.00","470nF"
"C15_15","SMD_0603_CAPC1608X80N","-43.2001mm","34.1999mm","-43.2001mm","34.1999mm","-44.0001mm","34.1999mm","T","360.00","470nF"
"C15_16","SMD_0603_CAPC1608X80N","-43.2001mm","15.7999mm","-43.2001mm","15.7999mm","-44.0001mm","15.7999mm","T","360.00","470nF"
"C16_1","SMD_0603_CAPC1608X80N","-63.2001mm","55.7999mm","-63.2001mm","55.7999mm","-64.0001mm","55.7999mm","T","360.00","470nF"
"C16_2","SMD_0603_CAPC1608X80N","-23.2mm","75.8mm","-23.2mm","75.8mm","-24mm","75.8mm","T","360.00","470nF"
"C16_3","SMD_0603_CAPC1608X80N","-26.7999mm","70.9995mm","-26.7999mm","70.9995mm","-25.9999mm","70.9995mm","T","180.00","470nF"
"C16_4","SMD_0603_CAPC1608X80N","-26.7999mm","78.9995mm","-26.7999mm","78.9995mm","-25.9999mm","78.9995mm","T","180.00","470nF"
"C16_5","SMD_0603_CAPC1608X80N","-23.2mm","37.4002mm","-23.2mm","37.4002mm","-24mm","37.4002mm","T","360.00","470nF"
"C16_6","SMD_0603_CAPC1608X80N","-43.2001mm","14.1999mm","-43.2001mm","14.1999mm","-44.0001mm","14.1999mm","T","360.00","470nF"
"C16_7","SMD_0603_CAPC1608X80N","-23.1999mm","17.4001mm","-23.1999mm","17.4001mm","-23.9999mm","17.4001mm","T","360.00","470nF"
"C16_8","SMD_0603_CAPC1608X80N","-23.2mm","14.2mm","-23.2mm","14.2mm","-24mm","14.2mm","T","360.00","470nF"
"C16_9","SMD_0603_CAPC1608X80N","-43.2001mm","38.9999mm","-43.2001mm","38.9999mm","-44.0001mm","38.9999mm","T","360.00","470nF"
"C16_10","SMD_0603_CAPC1608X80N","-46.7999mm","35.8001mm","-46.7999mm","35.8001mm","-45.9999mm","35.8001mm","T","180.00","470nF"
"C16_11","SMD_0603_CAPC1608X80N","-26.8001mm","57.3997mm","-26.8001mm","57.3997mm","-26.0001mm","57.3997mm","T","180.00","470nF"
"C16_12","SMD_0603_CAPC1608X80N","-23.2mm","51.0002mm","-23.2mm","51.0002mm","-24mm","51.0002mm","T","360.00","470nF"
"C16_13","SMD_0603_CAPC1608X80N","-66.7999mm","57.4001mm","-66.7999mm","57.4001mm","-65.9999mm","57.4001mm","T","180.00","470nF"
"C16_14","SMD_0603_CAPC1608X80N","-63.2001mm","15.8mm","-63.2001mm","15.8mm","-64.0001mm","15.8mm","T","360.00","470nF"
"C16_15","SMD_0603_CAPC1608X80N","-43.2001mm","32.5999mm","-43.2001mm","32.5999mm","-44.0001mm","32.5999mm","T","360.00","470nF"
"C16_16","SMD_0603_CAPC1608X80N","-43.2001mm","10.9999mm","-43.2001mm","10.9999mm","-44.0001mm","10.9999mm","T","360.00","470nF"
"L1P_4","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-42.4mm","97.3mm","-42.4mm","97.3mm","-42.4mm","102.275mm","T","270.00","SLC1480-201MLD"
"Q1P_4","SMD_SON127P615X520X100-8N","-46.2mm","119.8mm","-46.2mm","119.8mm","-48.105mm","117.05mm","T","90.00","AP1RA03GMT-3"
"Q2P_4","SMD_SON127P615X520X100-8N","-45.4mm","107.4mm","-45.4mm","107.4mm","-42.65mm","105.495mm","T","180.00","AP1RA03GMT-3"
"Q3P_4","SMD_SON127P615X520X100-8N","-45.4mm","113.2mm","-45.4mm","113.2mm","-42.65mm","111.295mm","T","180.00","AP1RA03GMT-3"
"Q1","SMD_SOT23_SOT95P240X120-3N","-17.5mm","98mm","-17.5mm","98mm","-18.65mm","98.95mm","T","0.00","BSS138"
"R21","SMD_0603_RESC1608X55N","-23.5mm","107.5mm","-23.5mm","107.5mm","-23.5mm","106.7mm","T","90.00","(OPT)0"
"R17","SMD_0603_RESC1608X55N","-18.6mm","101.5mm","-18.6mm","101.5mm","-18.6mm","102.3mm","T","270.00","(OPT)1k"
"R6","SMD_0603_RESC1608X55N","-14.5mm","97.5mm","-14.5mm","97.5mm","-14.5mm","96.7mm","T","90.00","(OPT)1k"
"R7","SMD_0603_RESC1608X55N","-20.1mm","101.5mm","-20.1mm","101.5mm","-20.1mm","100.7mm","T","90.00","0"
"R5","SMD_0603_RESC1608X55N","-14.5mm","100.5mm","-14.5mm","100.5mm","-14.5mm","99.7mm","T","90.00","0"
"U1P_4","SMD_DFN16166SON50P161X161X60-9N_-_LTC4449","-39.5mm","115.7mm","-39.5mm","115.7mm","-40.9mm","116.375mm","T","360.00","LTC 4449"
"D1P_4","SMD_SOD523_SOD1608X65N","-38.6999mm","117.6001mm","-38.6999mm","117.6001mm","-39.5999mm","117.6001mm","T","360.00","D"
"D1P_1","SMD_SOD523_SOD1608X65N","-79.2mm","117.6mm","-79.2mm","117.6mm","-80.1mm","117.6mm","T","360.00","D"
"J5","PTH_CON_WR-MRC4-6P_S","-46.5mm","129mm","-46.5mm","129mm","-42.3mm","126.25mm","T","180.00","CON_2ROWS_6PINS_1"
"D6","SMD_DO214AC_SMC","-57.5mm","128.5mm","-57.5mm","128.5mm","-57.5mm","125.1mm","T","90.00","D_TVS_UNI"
"R20","SMD_0603_RESC1608X55N","-25mm","104.5mm","-25mm","104.5mm","-25mm","103.7mm","T","90.00","(OPT)0"
"R19","SMD_0603_RESC1608X55N","-26.65mm","104.5mm","-26.65mm","104.5mm","-26.65mm","103.7mm","T","90.00","0"
"R60","SMD_0603_RESC1608X55N","-2.3mm","92.8mm","-2.3mm","92.8mm","-1.5mm","92.8mm","T","180.00","(OPT)30k"
"R59","SMD_0603_RESC1608X55N","-3.9mm","91.3mm","-3.9mm","91.3mm","-4.7mm","91.3mm","T","360.00","(OPT)4.02"
"U8","SMD_SOIC127P602X173-8N","-2.5mm","97.4mm","-2.5mm","97.4mm","-4.405mm","94.6mm","T","90.00","(OPT)IC_BD00KA5WF"
